DDB ID,Name,u1,u2,u3,u4,CH2,C=C,ACH,ACCH2,OH,CH3OH,H2O,ACOH,CH2CO,CHO,CCOO,HCOO,CH2O,CH2NH2,CH2NH,(C)3N,ACNH2,PYRIDINE,CH2CN,COOH,CCL,CCL2,CCL3,CCL4,ACCL,CNO2,ACNO2,CS2,CH3SH,FURFURAL,DOH,I,BR,C=-C,DMSO,ACRY,CLCC,ACF,DMF,CF2,COO,CY-CH2,CY-CH2O,CHCL3,CY-CONC,CONR,CONR2,HCONR,ACS,EPOXIDES,CARBONAT,SULFONE,CH2S,Molecular formula,Mol.Weight,Tc [K],Tm [K],Dipol Mom.,Polarizab.,Anisotr.,norm. Aniso.,H-Bond Acc.,H-Bond Don.,Dipol Mom._normed,Polarizab._normed,Anisotr._normed,norm. Aniso._normed,H-Bond Acc._normed,H-Bond Don._normed,training samples,img,I_x,Attributes,X_alk,Cl_alk,Br_alk,I_alk,F_alk,F_full,X,Cl,Br,I_y,F,_CHn,_COR,an,en,in,aro,c_aro,sub_aro,het_aro,cyc,five,six,low,high,sym,npol_short,npol_mid,npol_long,pol_mono,pol_oligo,coc,ol,cooh,cond,poly,keto,on,al,cooc,concH1,conc,nh2R,nhR2,nR3,cn,no2,s,h2o,H2O_x,AN_short,AN_long,AN_cyc,AN_branch,EN_lin,EN_branch,EN_cyc,IN_lin,C_ARO_small,C_Aro_kond,POL_ARO_all,H_ARO_all,HET_ARO_all,XALK_cl,XALK_br,XALK_i,OL_wl,OL_wul,COO_wl,COO_wul,NHR_prim,NHR_tert,ON_wl,ON_wul,AL_wl,AL_wul,COC_cyc,COC_wl,COC_wul,CN_wl,CN_wul,NO2_wl,NO2_wul,COOH_all,FF_all,CONR_wl,S_NPOL_all,S_POL_all,SN_all,H2O_y,Exo
228,Acrylonitrile,-0.585210069954744,0.675914641580361,-0.477831699300699,0.22273814969031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C3H3N,53.0636,536.0,189.65,4.0055,39.73749,33.21806,0.835937549150689,0.0376903361977989,0.0,2.18851085795024,-0.9355277026661163,-0.06484904853549713,2.144881391045031,1.547587985935677,-0.2686332728825099,2,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/107-13-1/PNG?image_size=small,0,"en,npol_short,pol_mono,cn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
237,Propane,-0.568204892107893,-0.400701436102897,-1.22461076923077,0.0141415114605395,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C3H8,44.097,369.95,85.45,0.0936,39.32947,5.89003,0.149761235022999,0.0,0.0,-0.9968321075595584,-0.9447956034551592,-0.902083501761125,-1.3222202262476002,-0.5812227962200803,-0.2686332728825099,8,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/74-98-6/PNG?image_size=small,0,"an,npol_short",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,Propyl acetate,-0.48855027026973,0.311450870449551,-0.808135186813187,0.430345652347652,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C5H10O2,102.133,549.4,178.0,2.1571,68.36224,25.90229,0.378897619504569,0.0391646186834813,0.0,0.6834141178882979,-0.285335694648967,-0.2889784386113442,-0.16444326300954662,1.630857830889922,-0.2686332728825099,8,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/109-60-4/PNG?image_size=small,0,"npol_mid,cooc,keto",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,Butylamine,0.102720685188811,-0.370104852613387,-0.252757691208791,0.254981425854146,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C4H11N,73.1381,524.0,224.1,1.2654,59.38404,16.39242,0.27604083521431,0.0136727829582433,0.0273455659164866,-0.042670475875624087,-0.48926948922811864,-0.5803273140954827,-0.6841565142832042,0.19103796661396555,2.2092118112470502,3,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/109-73-9/PNG?image_size=small,0,"npol_mid,pol_mono,nh2R",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,Cyclopentanone,-0.294959960889111,0.12867505052048,-0.483939718281718,0.739661622377623,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,C5H8O,84.1179,626.0,221.17,3.1484,58.33547,14.83625,0.254326398673054,0.0237761240162629,0.0,1.490600007535238,-0.5130870538827109,-0.6280028742831774,-0.7938749007980394,0.7616909124310194,-0.2686332728825099,4,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/120-92-3/PNG?image_size=small,0,"cyc,five,on,keto",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Cyclohexanone,0.0248615426173826,0.346128166608391,-0.280193969642357,0.674778944055945,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,C6H10O,98.1448,665.5,242.0,3.3202,70.26136,16.21961,0.230846798297101,0.0203780121249172,0.0,1.6304916002330527,-0.24219845689962333,-0.5856216029945333,-0.9125122812508168,0.5697600897579418,-0.2686332728825099,2,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/108-94-1/PNG?image_size=small,0,"cyc,six,on,keto",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,Cyclohexanol,0.93346304095904,-0.325571226352647,-0.694728205794207,1.51838096903097,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,C6H12O,100.161,650.0,298.61,1.6305,73.68155,13.26773,0.180068551760923,0.0,0.00998392587933427,0.2546195153582079,-0.16451113372998247,-0.6760567949124163,-1.1690838606890792,-0.5812227962200803,0.6360333826174752,8,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/108-93-0/PNG?image_size=small,0,"cyc,six,pol_mono,ol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,1-Pentene,-0.015279302120979,0.062066005915085,-1.51041319680319,-0.00960821558101899,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C5H10,70.1344,464.7,106.95,0.4237,62.78522,28.12083,0.447889328093459,0.0,0.0,-0.7280415676902404,-0.41201396546536895,-0.221010197802944,0.1841570303894027,-0.5812227962200803,-0.2686332728825099,47,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/109-67-1/PNG?image_size=small,0,"en,npol_mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,2-Methyl-2-butene,-0.0534013148527472,0.148758721278721,-1.47494365634366,-0.03504547613996,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C5H10,70.1344,470.0,139.45,0.1995,63.55558,29.68168,0.467019260936648,0.0,0.0,-0.9106009104309283,-0.39451575446628284,-0.17319125892161155,0.28081647452022634,-0.5812227962200803,-0.2686332728825099,47,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/513-35-9/PNG?image_size=small,0,"_CHn,en,npol_short",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,2-Methyl-1-butene,0.101086948751249,-0.44234434675025,-0.684624625994006,-0.295019547631369,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C5H10,70.1344,465.0,135.65,0.5554,62.33739,21.74104,0.348764040329568,0.0,0.0,-0.6208022035557685,-0.4221861237182907,-0.4164644618806813,-0.3167017699579805,-0.5812227962200803,-0.2686332728825099,2,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/563-46-2/PNG?image_size=small,0,"_CHn,en,npol_short",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,3-Methyl-1-butanol,0.837177106893107,-0.430220594225774,-0.703418379620378,1.58571006993007,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C5H12O,88.1497,579.5,156.0,1.5616,66.9226,15.11792,0.225901563896202,0.0,0.0113442994895065,0.19851630967206435,-0.3180361522048167,-0.6193734989333969,-0.9374994891101331,-0.5812227962200803,0.7592999872596778,8,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/123-51-3/PNG?image_size=small,0,"_CHn,npol_short,pol_mono,ol",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,Thiophene,-0.252081189492507,0.672707938021978,-0.982357199800201,-0.51432119991009,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,C4H4S,84.1418,579.4,233.75,0.481,59.1089,33.2265,0.56212347040801,0.0,0.0,-0.6813838944563358,-0.49551910989155984,-0.064590476703381,0.7613576294399752,-0.5812227962200803,-0.2686332728825099,3,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/110-02-1/PNG?image_size=small,0,"aro,het_aro,cyc,five,s",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,N-Methyl-2-pyrrolidone,-0.243187542155844,-0.549377866813186,0.185809353676324,1.48786665334665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,C5H9NO,99.133,721.7,249.7,3.995,67.90477,21.82267,0.321371679780375,0.0201749165262829,0.0,2.179961022540886,-0.2957268190398388,-0.4139636065897289,-0.4551094876337272,0.5582889238359375,-0.2686332728825099,3,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/872-50-4/PNG?image_size=small,0,"_CHn,cyc,five,npol_short,conc,keto",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
285,3-Pentanone,-0.132021879363636,0.160400444161838,-0.677451277722278,0.483673257742257,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C5H10O,86.1338,561.0,234.15,2.7438,63.35888,19.53358,0.308300588646769,0.0232196345229526,0.0,1.1611463497614538,-0.3989836631109688,-0.4840932505682466,-0.5211549052268961,0.7302594911961899,-0.2686332728825099,7,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/96-22-0/PNG?image_size=small,0,"npol_mid,on,keto",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,Methyl formate,-0.725866001138861,0.398146629450549,-0.412423943056943,0.591739972027972,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C2H4O2,60.0526,487.2,174.15,1.9471,31.66612,12.28456,0.387940170756632,0.0666078297503872,0.0,0.5124174097012132,-1.1188634616770903,-0.7061776560713744,-0.11875319265155851,3.1808945116350853,-0.2686332728825099,6,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/107-31-3/PNG?image_size=small,0,"npol_short,cooc,keto",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,1-Hexanol,1.11715132447552,0.203212727253746,-0.916026947052948,1.40776551448551,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C6H14O,102.177,610.0,229.15,1.5497,79.64247,27.97639,0.351274765837875,0.0,0.00978693835207532,0.18882649620812952,-0.029112831756005868,-0.2254353299629977,-0.3040156129292359,-0.5812227962200803,0.6181838863757775,9,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/111-27-3/PNG?image_size=small,0,"npol_mid,pol_mono,ol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,Perfluoro-n-heptane,-0.888932700545453,0.517956598363636,-0.28629214361938,1.40367068331668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,C7F16,388.051,474.85,221.87,0.0767,92.69527,23.62156,0.254830262644469,0.0,0.0,-1.0105932712184238,0.267372770467463,-0.35885196167558586,-0.7913289843124066,-0.5812227962200803,-0.2686332728825099,4,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/335-57-9/PNG?image_size=small,0,F_full,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
304,"2,3-Dimethylpentane",0.0394131785734266,0.0260527917093906,-2.03293709290709,0.17645640584016,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C7H16,100.204,537.3,149.0,0.0818,86.11956,13.15322,0.152732085486735,0.0,0.0,-1.0064404940195943,0.11800992576005279,-0.6795649774355937,-1.3072091565917667,-0.5812227962200803,-0.2686332728825099,2,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/565-59-3/PNG?image_size=small,0,"_CHn,an,npol_mid",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,Butyraldehyde,1.0487231486014,0.475033212582418,-0.573560733266733,0.458041107892108,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C4H8O,72.1069,537.2,176.8,3.0013,52.36085,17.40997,0.332499758884739,0.0277365581704966,0.0,1.3708208848003798,-0.6487965421730688,-0.5491531709948004,-0.3988816927277653,0.9853826005418564,-0.2686332728825099,8,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/123-72-8/PNG?image_size=small,0,"npol_short,al,keto",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,"1,3-Cyclopentadiene",-0.13613187040959,-0.485009132867132,-0.350379281278721,0.680350446153846,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,C5H6,66.1026,500.0,152.7,0.4583,54.69444,26.63169,0.486917683040543,0.0,0.0,-0.6998678243413208,-0.5957906096150992,-0.26663219520547954,0.38135892991769965,-0.5812227962200803,-0.2686332728825099,7,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/542-92-7/PNG?image_size=small,0,"en,cyc,five",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,2-Methylpropane,-0.656984341658342,-0.566721325074924,-1.3900546953047,0.0709266691738262,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C4H10,58.123,408.13,113.73,0.139,51.45397,6.35343,0.123477935716136,0.0,0.0,-0.9598642477895885,-0.6693957134577296,-0.8878865601731379,-1.4550240955424143,-0.5812227962200803,-0.2686332728825099,8,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/75-28-5/PNG?image_size=small,0,"_CHn,an,npol_short",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,o-Xylene,-0.109131955812188,0.709293308691309,-1.35501397602398,0.0770197118877123,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C8H10,106.167,630.2,247.95,0.6295,91.41496,51.91692,0.567925862462774,0.0,0.0,-0.5604647936668972,0.23829138705679787,0.5080180709766872,0.7906758709225782,-0.5812227962200803,-0.2686332728825099,20,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/95-47-6/PNG?image_size=small,0,"_CHn,aro,c_aro,cyc,six",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,Propionitrile,-0.879782275924078,0.330877390223776,-0.49849752047952,1.26494432367632,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C3H5N,55.0794,564.4,180.3,4.1058,39.37136,17.79485,0.451974480942492,0.0181557399371811,0.0,2.2701821428605484,-0.9438441001855817,-0.5373618052667374,0.20479843079649135,0.44424258390948645,-0.2686332728825099,5,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/107-12-0/PNG?image_size=small,0,"npol_short,pol_mono,cn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
332,1-Chloropropane,0.00353875193036963,0.625698098901099,-1.01349302797203,0.0461683875665335,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C3H7Cl,78.5413,503.1,150.85,2.1929,50.17317,20.86975,0.415954383587882,0.0,0.0,0.712564985284001,-0.6984882268899295,-0.4431577144404509,0.022796611115542008,-0.5812227962200803,-0.2686332728825099,11,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/540-54-5/PNG?image_size=small,0,"X_alk,Cl_alk,X,Cl,npol_short,pol_mono",1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,Di-n-propyl ether,-0.0771592037422577,0.077787798221778,-1.13389982017982,0.0391406654892108,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C6H14O,102.177,530.6,147.05,0.8823,81.04983,28.83663,0.355788901716389,0.0195738767041506,0.0,-0.3546173278112063,0.0028544072383264248,-0.1990806104298731,-0.28120665336179423,0.5243412284069182,-0.2686332728825099,4,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/111-43-3/PNG?image_size=small,0,"_CHn,npol_mid,coc",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
